City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
159,Namtsy,RU,2020-12-02 20:52:26,62.72,129.67,-11.2,76,99,6.71
160,Porlamar,VE,2020-12-02 20:52:26,10.96,-63.85,80.53,77,57,15.39
161,Port Hardy,CA,2020-12-02 20:52:26,50.7,-127.42,46.4,70,5,9.17
162,Pontes E Lacerda,BR,2020-12-02 20:52:26,-15.23,-59.34,96.06,32,89,5.1
163,Naryan-Mar,RU,2020-12-02 20:52:26,67.67,53.09,23.49,97,100,13.53
164,Kyshtovka,RU,2020-12-02 20:52:26,56.55,76.63,3.63,93,0,5.59
165,Alofi,NU,2020-12-02 20:52:27,-19.06,-169.92,82.4,88,75,11.41
166,Gat,IL,2020-12-02 20:52:27,31.61,34.76,60.8,72,0,4.7
167,Kavaratti,IN,2020-12-02 20:52:27,10.57,72.64,81.18,64,85,7.02
168,Makinsk,KZ,2020-12-02 20:52:27,52.63,70.42,-0.38,92,7,11.41
169,Shimla,IN,2020-12-02 20:52:27,31.1,77.17,42.22,62,0,5.12
170,Mar Del Plata,AR,2020-12-02 20:52:27,-38.0,-57.56,68.0,56,0,9.17
171,Pacific Grove,US,2020-12-02 20:52:27,36.62,-121.92,64.99,54,1,6.93
172,Fort Nelson,CA,2020-12-02 20:52:27,58.81,-122.7,24.8,85,75,2.24
173,College,US,2020-12-02 20:51:10,64.86,-147.8,17.01,92,20,3.36
174,Victoria,HK,2020-12-02 20:52:27,22.29,114.16,63.0,70,10,3.0
175,Verkhnyaya Inta,RU,2020-12-02 20:52:28,65.98,60.31,17.17,94,100,20.83
176,Castro,BR,2020-12-02 20:52:28,-24.79,-50.01,72.86,87,87,5.39
177,La Suiza,CR,2020-12-02 20:52:28,9.85,-83.61,75.2,69,75,10.29
178,Tonj,SS,2020-12-02 20:52:28,7.27,28.68,79.66,27,100,3.22
179,Hvolsvollur,IS,2020-12-02 20:52:29,63.75,-20.22,23.23,84,65,20.47
180,Luganville,VU,2020-12-02 20:52:29,-15.53,167.17,78.8,78,90,8.05
181,Zeya,RU,2020-12-02 20:52:29,53.75,127.27,-1.32,89,52,1.28
182,Namatanai,PG,2020-12-02 20:52:29,-3.67,152.43,77.47,88,100,6.29
183,Cairns,AU,2020-12-02 20:52:29,-16.92,145.77,78.01,88,75,5.82
184,Bambanglipuro,ID,2020-12-02 20:52:29,-7.95,110.28,77.0,86,100,3.78
185,Sisophon,KH,2020-12-02 20:52:29,13.59,102.97,72.14,74,86,10.04
186,Bang Saphan,TH,2020-12-02 20:52:29,11.21,99.51,78.06,78,85,9.15
